"Id","SalePrice"
1785,125061.166759636
1786,143613.963833349
1787,180287.597987486
1788,62439.3063012589
1789,96998.2104857476
1790,69239.6877279466
1791,179450.192469994
1792,169262.033564921
1793,143552.085172745
1794,165353.995051763
1795,135965.520340827
1796,134466.146015797
1797,115629.905383934
1798,112730.65116296
1799,105124.690422692
1800,129686.468327382
1801,125551.010865614
1802,143110.129539798
1803,148611.130587095
1804,149378.864166266
1805,138036.879059587
1806,133722.690948317
1807,133440.367504139
1808,128981.876486476
1809,119401.050347438
1810,138224.953634898
1811,106802.485631199
1812,97778.3691631939
1813,124995.206306682
1814,89989.976824112
1815,51350.9980938273
1816,105475.057045457
1817,105839.897810972
1818,161477.782297385
1819,125322.020121579
1820,66073.8511527209
1821,121600.929999809
1822,151683.901058851
1823,56336.0575418234
1824,125367.604303047
1825,128143.022241626
1826,99680.5386365643
1827,90681.8952296368
1828,128635.483390756
1829,126081.062577205
1830,141601.721106472
1831,165663.397451337
1832,73911.0166831368
1833,147724.125225702
1834,125230.884247741
1835,119106.333174804
1836,127199.342184139
1837,88106.620045983
1838,139922.455113487
1839,105025.3640067
1840,142441.292291858
1841,134956.462530068
1842,88214.4043765303
1843,118797.800014161
1844,141168.266072337
1845,141919.884028109
1846,159823.853848335
1847,168674.122948944
1848,55372.396372852
1849,123482.015292651
1850,119860.413577133
1851,165409.041714046
1852,127323.188835702
1853,128253.186037271
1854,182862.451534699
1855,184769.638089637
1856,229372.654791538
1857,157493.845746853
1858,140726.567571041
1859,122574.459367631
1860,149012.513868464
1861,124795.640241922
1862,310164.748780519
1863,298591.932767164
1864,298723.629096579
1865,346296.404253012
1866,341281.901777953
1867,231788.627717831
1868,303121.502531598
1869,207283.729188438
1870,231646.151554584
1871,255698.349200855
1872,177869.589145662
1873,233922.323668478
1874,153011.260315908
1875,213495.204464788
1876,197317.301479822
1877,215568.120845939
1878,215507.294921393
1879,123952.927100771
1880,132327.352084015
1881,245687.037775323
1882,252484.906176357
1883,192111.557859139
1884,205329.881210999
1885,253618.245684031
1886,290626.528254365
1887,225557.324970252
1888,281778.720163004
1889,169868.143200928
1890,125272.651660509
1891,152921.282610839
1892,95119.9389794647
1893,145334.216367807
1894,125940.907322954
1895,151366.667202886
1896,132241.69893417
1897,105216.789251477
1898,114203.47538243
1899,151599.878692652
1900,142244.219530681
1901,161649.392397067
1902,136842.200589854
1903,195305.704369689
1904,129207.136822737
1905,187107.883837499
1906,163822.793762414
1907,213967.433677647
1908,107313.060214493
1909,133658.076065959
1910,118153.708109413
1911,209845.507580963
1912,348430.542969411
1913,134605.140124248
1914,70768.2804286402
1915,273425.10627395
1916,67211.2021001638
1917,259615.050076687
1918,144229.926647494
1919,198044.681825962
1920,159098.642877494
1921,376628.17091401
1922,332787.752682346
1923,248520.669013599
1924,229306.064113559
1925,191383.988488301
1926,372236.697405922
1927,136804.180940116
1928,160511.587608146
1929,125641.855743022
1930,142474.743757035
1931,141940.753382602
1932,141355.216295778
1933,172825.013939247
1934,178672.15853229
1935,165851.07003426
1936,182861.525032142
1937,188070.757449608
1938,182101.470182368
1939,253091.342802416
1940,186126.40463272
1941,171596.012509787
1942,193938.461262615
1943,205834.4708347
1944,322094.969967711
1945,366107.90314593
1946,147682.029286489
1947,315430.153012632
1948,169398.115930443
1949,267334.624924823
1950,197016.33205047
1951,259632.406200154
1952,220944.801425612
1953,172289.839557266
1954,205908.308432975
1955,137711.271145738
1956,340827.050407411
1957,156809.883892568
1958,296778.695687096
1959,139896.438728576
1960,114125.996264819
1961,116564.198157672
1962,96069.4345829438
1963,102952.725486386
1964,102730.410249066
1965,142520.499173344
1966,141124.486416551
1967,280024.901516188
1968,380720.037814692
1969,373431.190443365
1970,370304.359030214
1971,480131.162617242
1972,368584.356011197
1973,267336.856549053
1974,323263.673101256
1975,491480.234750266
1976,262390.643712212
1977,348276.241557861
1978,327033.836697736
1979,335948.42462931
1980,205057.819085482
1981,343304.157229678
1982,218976.35812977
1983,204734.084990469
1984,165013.882206478
1985,223830.766371187
1986,218225.662616754
1987,177220.969405127
1988,176470.256229399
1989,195903.866896271
1990,208790.471146838
1991,225090.265115229
1992,218771.426662628
1993,177206.454722751
1994,242476.127024053
1995,185082.221980207
1996,240960.455298763
1997,315041.410113834
1998,299818.593618014
1999,264752.0016671
2000,303616.757499828
2001,258220.51740554
2002,259705.482981459
2003,252304.819328357
2004,273112.601808974
2005,242513.716347771
2006,219001.785381162
2007,256250.059315864
2008,203521.494528903
2009,196832.977788031
2010,201059.605654166
2011,162321.586443415
2012,175779.194307762
2013,178413.274734769
2014,184945.064300279
2015,210345.221749888
2016,193273.769061884
2017,194720.079103486
2018,119616.303297416
2019,138309.358874391
2020,109006.475795423
2021,95271.5647710385
2022,184535.789182225
2023,150575.017965363
2024,265493.882990342
2025,332011.905667662
2026,172852.241256752
2027,154335.534616805
2028,148548.190381211
2029,158708.832286417
2030,274965.368846029
2031,244716.47706419
2032,267454.375524777
2033,263964.534377616
2034,169668.456618446
2035,216592.518897011
2036,201957.534118828
2037,203640.837795612
2038,337214.917893713
2039,217494.641224856
2040,290608.843650708
2041,325396.107427737
2042,201882.549726451
2043,180227.756243736
2044,185770.90988188
2045,221189.326906145
2046,148026.146816883
2047,145609.465145031
2048,137024.254783606
2049,143723.221661126
2050,186229.850830219
2051,102538.064164112
2052,116524.263354198
2053,149388.750162501
2054,90193.071421251
2055,161719.815293856
2056,161470.804147399
2057,114171.568740302
2058,219083.536866423
2059,132136.791187686
2060,170861.277113103
2061,188688.635384452
2062,125681.49831248
2063,119521.696500934
2064,131222.522824195
2065,112599.033483407
2066,174418.557670199
2067,127524.134821154
2068,149010.101672944
2069,82684.5890694989
2070,111701.510165714
2071,84455.7927337593
2072,135539.496742696
2073,135037.120775976
2074,187704.550499598
2075,146071.718599609
2076,113811.39165614
2077,142880.675744767
2078,114006.331472642
2079,141193.927801665
2080,122151.809010846
2081,128545.698250636
2082,109496.027024412
2083,146439.910819002
2084,102265.743634795
2085,114899.685202044
2086,127710.288479804
2087,134937.823325337
2088,93157.4407224582
2089,77345.3522494583
2090,124029.537985117
2091,103091.587414188
2092,125832.701206668
2093,129180.951056057
2094,112324.37067336
2095,143884.461766103
2096,82520.3601628352
2097,103881.218501018
2098,150692.130432831
2099,43768.4415555287
2100,84865.174665464
2101,105196.135305999
2102,142024.668812927
2103,98527.7908542224
2104,142900.737091887
2105,130557.646993148
2106,68004.9357374552
2107,187383.737154924
2108,123851.764199929
2109,108931.670108298
2110,125660.699043053
2111,145232.409006319
2112,129520.824484019
2113,124095.645545907
2114,124682.945369782
2115,162181.07743656
2116,111391.9717358
2117,140512.331616822
2118,118786.600179415
2119,109712.542695139
2120,113302.310263249
2121,89804.2091483573
2122,104532.237627156
2123,81549.0324870657
2124,167083.008697006
2125,132498.892069161
2126,137184.218414337
2127,168765.138988945
2128,129330.696803712
2129,94389.9026821708
2130,128240.356369964
2131,155520.717380365
2132,116581.935340948
2133,122859.788047936
2134,123128.836745946
2135,99350.1033662048
2136,73262.4610203005
2137,100773.578301573
2138,138440.727272829
2139,156755.862781769
2140,142337.668948439
2141,166004.411881826
2142,122168.499549363
2143,142417.654263945
2144,116999.857416445
2145,143527.541939863
2146,177371.266856524
2147,145984.471663807
2148,146752.715300322
2149,157814.202738909
2150,228159.910852122
2151,112044.93659094
2152,188191.5859037
2153,171423.097295285
2154,111087.366380285
2155,149936.153486349
2156,255107.284926543
2157,228994.712878217
2158,241147.108149287
2159,224864.669530626
2160,184026.618774566
2161,243029.513564925
2162,359834.226616492
2163,370574.007973171
2164,253036.262395559
2165,199512.857238449
2166,158278.027189409
2167,212847.922617178
2168,202596.095092599
2169,199552.004024758
2170,224307.643196026
2171,159465.936313649
2172,127632.926564314
2173,180178.754764821
2174,230234.54946717
2175,294820.484324674
2176,305126.769911052
2177,235678.455113729
2178,223592.238311851
2179,140474.796775617
2180,199559.70725642
2181,201636.184661256
2182,235008.770366954
2183,199884.40064538
2184,114671.278455991
2185,132849.476683146
2186,147900.085526863
2187,160207.720445378
2188,163900.531551464
2189,311369.984275901
2190,75749.2285342941
2191,79472.1183987539
2192,85765.0914771923
2193,112149.042187363
2194,115636.65747937
2195,103454.684176936
2196,110785.394140265
2197,114288.428236637
2198,156122.099935215
2199,159887.347447811
2200,137010.969209593
2201,131422.998224589
2202,210673.553969778
2203,119451.105295974
2204,168904.620740973
2205,110885.149375451
2206,128117.940001611
2207,184204.796067632
2208,265546.537459888
2209,199137.8698859
2210,117242.745320959
2211,121299.389812472
2212,129838.341035331
2213,109236.309988555
2214,154419.436684772
2215,100731.079224956
2216,147800.41965147
2217,65957.7035599239
2218,101396.504798131
2219,88585.0475074567
2220,98512.8355455285
2221,273463.104082001
2222,249791.509707055
2223,299504.493569862
2224,213031.742933219
2225,117563.860944542
2226,179665.724227994
2227,204933.778691297
2228,270132.808273127
2229,262346.972774421
2230,147084.944234272
2231,213282.257522053
2232,177724.134760171
2233,189312.438408986
2234,255937.712978026
2235,221939.122203647
2236,270884.507130269
2237,317433.007339684
2238,197118.584361512
2239,116775.847910599
2240,164699.4593685
2241,154116.884850201
2242,127907.035927307
2243,138718.863051092
2244,105813.462488321
2245,97829.145556326
2246,152463.635774038
2247,118424.539477128
2248,118731.576869969
2249,118274.391362776
2250,128806.359984738
2251,115313.921972497
2252,181598.190743163
2253,155048.452696198
2254,180773.518781199
2255,175682.929878797
2256,183207.659146988
2257,197442.792475841
2258,165147.025136488
2259,167201.857223597
2260,159194.089969526
2261,182561.309359372
2262,204264.279507573
2263,342773.028959965
2264,487568.944725186
2265,186087.493522047
2266,295452.823695844
2267,328748.283452297
2268,431837.234299364
2269,149481.264702747
2270,206081.108544226
2271,225257.189704999
2272,212503.752083697
2273,166764.021064597
2274,179249.082377803
2275,155761.850965455
2276,187895.876455601
2277,188130.647875642
2278,159034.036921582
2279,121685.129008708
2280,119277.134246298
2281,167809.622354571
2282,199721.934992656
2283,108096.886746699
2284,115798.170387323
2285,138391.212127985
2286,121583.04190469
2287,362501.225071264
2288,269847.364724376
2289,327743.5988567
2290,429025.69853442
2291,319332.131426914
2292,439553.230077416
2293,451347.877686097
2294,365604.20508486
2295,471564.642123756
2296,274669.329490897
2297,333564.496185714
2298,321502.673604543
2299,333901.797914161
2300,322353.677210692
2301,304376.700207004
2302,240694.638136649
2303,245153.932632372
2304,244677.137323839
2305,188406.165186279
2306,184190.982947544
2307,196515.53154605
2308,215713.465123319
2309,295253.1689002
2310,208231.553579492
2311,195540.732491949
2312,182380.047331805
2313,179013.576422042
2314,183842.205145977
2315,178601.975822191
2316,205645.394626825
2317,197823.522314155
2318,177326.522335808
2319,181396.026505956
2320,191609.159934946
2321,238376.745169262
2322,180076.186407827
2323,199156.334408938
2324,192401.123307683
2325,218772.906246042
2326,183470.536301424
2327,205973.294748472
2328,222774.780553291
2329,196177.153327402
2330,177303.742010295
2331,333680.672751793
2332,378832.241683457
2333,307347.373848066
2334,244450.882420213
2335,287396.119496393
2336,286825.874819287
2337,204989.932598925
2338,269192.962943433
2339,223681.207281229
2340,408384.297120488
2341,213023.541560908
2342,239709.867998006
2343,227059.05399916
2344,214824.631814188
2345,234350.342707058
2346,216147.43153999
2347,196265.235323725
2348,241897.575738896
2349,171237.527061572
2350,318889.58552091
2351,261611.411836053
2352,260118.553850814
2353,247501.115438849
2354,138322.915472723
2355,153204.473515409
2356,165853.789066545
2357,193143.857741508
2358,197137.079423539
2359,134487.872470734
2360,113355.539574614
2361,138322.460523674
2362,283550.750817353
2363,141122.453587665
2364,160135.449530461
2365,224005.617375903
2366,191339.220528409
2367,225064.941291582
2368,216243.324320673
2369,215395.561374946
2370,161440.991361105
2371,162082.051106027
2372,185853.347344446
2373,296091.902759358
2374,316759.649984529
2375,244913.129223159
2376,280526.069126873
2377,316654.156029845
2378,148880.662789372
2379,210359.518715707
2380,159693.139632095
2381,173822.290422513
2382,220175.037505913
2383,210187.134998667
2384,251388.449828963
2385,162744.389982351
2386,131900.435238891
2387,134928.736792885
2388,106882.132463448
2389,127015.917648946
2390,142640.436843726
2391,134529.486081187
2392,110206.750151506
2393,167068.530652268
2394,133108.809743166
2395,206755.415973918
2396,147584.422848396
2397,232036.36367137
2398,129079.602387912
2399,65859.0890556885
2400,63324.0457530753
2401,111002.584346755
2402,139067.409459472
2403,140617.051382861
2404,154923.088222961
2405,162443.247892042
2406,138412.456445921
2407,128967.542432353
2408,148113.378383068
2409,117697.395587972
2410,193797.54022028
2411,112205.599472373
2412,152479.11467485
2413,128098.819162238
2414,164527.060794898
2415,129875.128230602
2416,124756.29515859
2417,129062.061764469
2418,131849.760278039
2419,128313.826530234
2420,117300.470825283
2421,151129.054561613
2422,111577.84049621
2423,117881.5349195
2424,168407.845365742
2425,193388.48328586
2426,122682.669347366
2427,133836.234285635
2428,182303.493251711
2429,106440.487126749
2430,133087.907897691
2431,114049.553826928
2432,138505.674857091
2433,134736.6476492
2434,128024.070076121
2435,145299.149733866
2436,105347.973500084
2437,102395.035383125
2438,116736.841677699
2439,108168.556019978
2440,124080.822057253
2441,106617.849388176
2442,91084.8295160153
2443,132266.684415633
2444,129223.357794114
2445,91221.0969133928
2446,133754.065730164
2447,184764.386878979
2448,127286.003287596
2449,109777.878133325
2450,155476.267952761
2451,124743.280821695
2452,187520.835585625
2453,90316.7439208511
2454,125375.073596643
2455,121748.920281874
2456,141029.742576551
2457,124138.820941998
2458,127081.146030801
2459,102052.756903127
2460,133615.643217716
2461,132195.808449715
2462,127045.728288461
2463,124700.886464743
2464,168798.835742435
2465,137140.56883826
2466,117490.737010049
2467,140149.555001469
2468,77395.103476572
2469,73621.2979721289
2470,205139.446833627
2471,232775.681508167
2472,158247.467457894
2473,112805.635450997
2474,80758.3898186273
2475,237178.34207782
2476,112438.152353338
2477,126697.823882991
2478,168995.216219105
2479,107318.05697811
2480,153653.50061472
2481,120425.049949947
2482,131293.571171406
2483,108581.007816007
2484,118644.147498197
2485,129011.486232851
2486,150713.565520605
2487,181759.899731192
2488,173144.416586555
2489,156605.281307732
2490,148698.29624261
2491,100940.781735206
2492,193412.635916847
2493,169627.688570553
2494,163984.070996282
2495,103940.323591593
2496,265214.990243643
2497,160736.614100005
2498,99426.4692598299
2499,93841.858469322
2500,121706.369710983
2501,150439.208231636
2502,147001.975498558
2503,97310.9322404403
2504,191072.009109612
2505,229422.321158792
2506,251365.417542182
2507,281485.858025651
2508,253977.38798205
2509,222610.30504308
2510,224509.477033088
2511,177510.267034817
2512,201962.427224074
2513,228047.988438464
2514,276978.466312538
2515,144636.04152925
2516,177755.491746014
2517,148465.897440421
2518,153036.862213229
2519,225839.106998674
2520,218340.533337956
2521,191753.577811962
2522,226756.204059035
2523,122111.312370573
2524,134474.799943837
2525,145399.589320365
2526,132672.740263001
2527,120881.101119329
2528,121277.693011054
2529,128113.422324296
2530,125354.057355068
2531,246005.552892652
2532,232395.070306234
2533,191545.002724669
2534,239236.372572652
2535,299088.462110948
2536,258071.967854743
2537,239986.541588953
2538,183699.754203716
2539,196477.363993204
2540,182106.933096242
2541,182716.367878793
2542,161796.292038969
2543,115192.406657055
2544,117877.356969456
2545,141969.91703994
2546,134691.209887867
2547,148673.054037467
2548,151423.236101211
2549,157138.31024824
2550,765110.640176154
2551,152570.297560305
2552,134654.086929458
2553,75296.8031956263
2554,87909.1803795939
2555,123605.741613647
2556,93154.0910971434
2557,98797.520229052
2558,144430.039521441
2559,123938.181887491
2560,129598.692716192
2561,135793.653592288
2562,120002.371417777
2563,132127.607351393
2564,172583.261178211
2565,124971.269838871
2566,140706.735543485
2567,126730.041348549
2568,183774.684222928
2569,204662.541583273
2570,118974.4992784
2571,172559.930870606
2572,156981.289483846
2573,220004.610781953
2574,279550.552891948
2575,135205.9562302
2576,120729.058007499
2577,143355.68352335
2578,85949.8609263248
2579,64060.8906227582
2580,112592.682557195
2581,116729.246747016
2582,134393.863320504
2583,252644.745214317
2584,188283.100787859
2585,190187.194803966
2586,232273.150209793
2587,202360.394697646
2588,144752.235196075
2589,155465.361495806
2590,212116.769842098
2591,247975.153280857
2592,213633.577672825
2593,258220.327141483
2594,190228.109180289
2595,211193.732811529
2596,295001.391112234
2597,186562.041187274
2598,272528.131399862
2599,365419.485761689
2600,165519.729032771
2601,153843.789343474
2602,83053.0784995584
2603,90803.859139875
2604,88538.7981091913
2605,79852.1487515982
2606,145297.164044651
2607,199978.985736143
2608,219017.911040794
2609,177088.378222669
2610,110507.671864866
2611,118046.712174973
2612,162944.183050539
2613,129746.727413935
2614,120717.695528063
2615,151162.490304897
2616,151974.262666153
2617,180528.329513008
2618,207538.759747837
2619,201828.316184748
2620,177430.671780655
2621,174782.598141693
2622,175692.727279407
2623,244638.606843227
2624,304934.268935033
2625,276373.922040624
2626,175857.512620993
2627,152145.679450434
2628,412996.647997212
2629,453469.198686959
2630,337195.860953286
2631,457548.547639205
2632,375070.64734916
2633,290071.54296593
2634,411222.060770187
2635,167064.372178379
2636,176972.860404227
2637,176753.380645052
2638,265768.657489357
2639,192484.091343771
2640,146776.434180562
2641,96564.9611454659
2642,198456.103236486
2643,104487.405701694
2644,129232.468808989
2645,110807.500841735
2646,93867.9355879568
2647,101808.675257948
2648,141622.558651154
2649,156685.885005107
2650,136505.906612898
2651,137828.882343854
2652,401910.420251599
2653,254140.66294618
2654,247335.577824928
2655,379642.763203019
2656,312915.867333463
2657,355515.617941035
2658,297292.711626806
2659,286648.597960724
2660,355839.059996876
2661,344588.284768298
2662,354833.55903958
2663,283117.929147701
2664,284736.414672917
2665,319064.055625341
2666,288481.901098737
2667,178496.161028978
2668,187928.675932935
2669,186206.436389341
2670,278255.330640989
2671,185789.673769501
2672,200478.945608464
2673,204501.103958507
2674,201763.937424986
2675,165061.496828625
2676,198373.295439156
2677,198626.778212491
2678,244833.109674133
2679,264150.270181719
2680,282693.481688881
2681,386819.655278588
2682,294922.944312476
2683,457230.79478351
2684,296591.602452418
2685,315286.899349751
2686,245961.273861913
2687,301849.594077158
2688,220851.14062147
2689,210583.406676752
2690,422036.24956722
2691,184977.969509534
2692,142844.503338153
2693,203256.986336333
2694,151341.187033344
2695,191189.112117823
2696,184540.793737607
2697,176044.49503316
2698,197697.339471497
2699,181888.022951651
2700,162425.566064465
2701,159627.064141854
2702,117103.644645039
2703,146177.884131398
2704,146136.077023695
2705,114180.107715927
2706,113404.503868278
2707,125864.211250474
2708,126340.413455238
2709,101838.393604983
2710,121378.322656999
2711,287016.242362223
2712,356919.321924052
2713,166207.035640939
2714,146611.308849727
2715,165190.15474053
2716,146479.152012621
2717,195732.6033461
2718,220905.187631773
2719,159043.800713371
2720,185437.044345542
2721,131319.538939068
2722,169504.655938302
2723,145799.845227413
2724,124524.776690985
2725,123389.392040497
2726,148098.486513699
2727,183710.067315719
2728,179394.300817112
2729,144939.714855334
2730,150396.277957214
2731,128211.689355806
2732,122838.214758766
2733,163954.814109733
2734,165891.809921792
2735,130716.852738635
2736,141750.98852158
2737,114849.898115235
2738,135429.228578692
2739,162924.3519138
2740,133536.494202176
2741,144114.020802097
2742,160603.43632028
2743,160884.419236137
2744,160259.64944571
2745,141177.340709371
2746,131469.74358331
2747,158805.822673137
2748,138909.654844607
2749,126371.732726207
2750,129403.855303999
2751,129583.532935302
2752,210315.452684653
2753,152971.77230721
2754,208495.387924268
2755,133579.250868533
2756,90790.3316197852
2757,69726.3681898675
2758,89681.3889861298
2759,156620.824235066
2760,108928.863188268
2761,139103.902208784
2762,139986.211245777
2763,209599.715865935
2764,165421.231701652
2765,288956.059361467
2766,134253.312302541
2767,78753.6902324682
2768,118693.613291104
2769,118593.428429399
2770,150631.443088055
2771,109379.959772731
2772,113264.034921504
2773,165872.643697519
2774,148285.276584302
2775,119972.682627756
2776,151782.185428441
2777,151561.874042121
2778,105486.479072328
2779,116979.651045836
2780,93286.5952938501
2781,89382.3381025385
2782,92225.59477351
2783,88555.6187698147
2784,126068.022039016
2785,132424.499774534
2786,63741.8449607054
2787,139245.352227512
2788,73573.9585740592
2789,159459.781996904
2790,88083.9270850141
2791,110996.659430566
2792,72711.1523244157
2793,146759.049252401
2794,87032.7447362422
2795,116324.880014645
2796,86952.9286466262
2797,207931.317835964
2798,106003.041959903
2799,120878.012367931
2800,67558.2647061889
2801,105317.092773597
2802,138873.821784416
2803,161816.535373487
2804,148905.004122797
2805,101669.173111749
2806,80207.0447627026
2807,160350.428651928
2808,140802.342173828
2809,134064.449056577
2810,118380.372400135
2811,154453.876065465
2812,160159.256822491
2813,153287.663780221
2814,155323.99890875
2815,97883.5498096936
2816,244920.606553921
2817,150495.616386989
2818,138109.687943704
2819,163792.463514056
2820,134382.555477291
2821,106230.873495188
2822,208125.776936655
2823,291748.203997143
2824,164596.967509373
2825,150467.020738946
2826,135264.031393862
2827,144350.84095263
2828,223561.003298684
2829,235575.824836725
2830,231249.44918562
2831,170228.492963467
2832,246003.683261823
2833,296135.027833682
2834,212685.694263147
2835,222649.409307985
2836,191624.973619706
2837,158414.31918437
2838,149645.757204764
2839,176375.073166169
2840,200148.395706881
2841,204613.481760743
2842,233172.670410033
2843,149945.734841229
2844,170732.492399699
2845,125265.060889611
2846,208589.842702919
2847,197793.026703088
2848,229921.268350701
2849,200659.980336797
